LG VX9100,Older Phone,1/3/2017,$5.00,3/4/2017,$9.36,$2.77,$0.75,$0.84,A2413
Pantech Caper,Older Phone,1/11/2017,$5.00,-,$20.04,$2.77,$1.60,$10.67,A2414
Motorola RAZR V3G,Older Phone,1/11/2017,$5.00,-,$23.93,$2.77,$1.91,$14.25,A2415
LG A340,Older Phone,1/11/2017,$5.00,3/26/2017,$21.01,$2.77,$1.68,$11.56,A2416
Droid X2,Older Phone,1/11/2017,$10.00,3/29/2017,$27.81,$2.77,$2.22,$12.82,A2417
LG VN250,Older Phone,1/11/2017,$5.00,3/31/2017,$14.22,$2.77,$1.14,$5.31,A2418
Blackberry 9650,Older Phone,1/11/2017,$5.00,3/31/2017,$20.04,$2.77,$1.60,$10.67,A2419
LG VN250,Older Phone,1/11/2017,$5.00,-,$18.10,$2.77,$1.45,$8.88,A2420
Motorola VA76,Older Phone,1/11/2017,$5.00,-,$30.00,$2.77,,$22.23,A2421
Samsung SPH-M900,Older Phone,1/11/2017,$5.00,-,$19.07,$2.77,$1.53,$9.77,A2422
Motorola Droid 2 A955,Older Phone,1/11/2017,$5.00,-,$22.96,$2.77,$1.84,$13.35,A2423
Sony Ericsson W580,Older Phone,1/11/2017,$5.00,-,$21.98,$2.77,$1.76,$12.45,A2424
Blackberry 9650,Older Phone,1/11/2017,$5.00,-,$20.04,$2.77,$1.60,$10.67,A2425
Motorola RAZR V3G,Older Phone,1/11/2017,$5.00,-,$23.93,$2.77,$1.91,$14.25,A2426
Droid X MB810,Older Phone,1/11/2017,$6.20,-,$17.13,$2.77,$1.37,$6.79,A2427
Samsung SCH-U660,Older Phone,1/11/2017,$7.00,-,$18.10,$2.77,$1.45,$6.88,A2428
Pantech P7000,Older Phone,1/11/2017,$5.00,-,$23.93,$2.77,$1.91,$14.25,A2429
Samsung SGH-A927,Older Phone,1/11/2017,$5.00,1/29/2017,$22.96,$2.77,$1.84,$13.35,A2430
Casio Ravine 2 C781,Older Phone,1/11/2017,$7.00,1/29/2017,$75.29,$5.75,$6.02,$56.52,A2431
Casio Ravine 2 C781,Older Phone,1/11/2017,$7.00,1/29/2017,$0.00,,$0.00,($7.00),A2432
Casio Ravine 2 C781,Older Phone,1/11/2017,$7.00,-,$0.00,,$0.00,($7.00),A2433
Droid Pro XT610,Smart Phone,1/11/2017,$10.00,-,$17.40,$2.77,$1.39,$3.24,A2434
Pantech Caper,Older Phone,1/11/2017,$5.00,2/2/2017,$20.04,$2.77,$1.60,$10.67,A2435
LG VX9100,Older Phone,1/11/2017,$5.00,2/3/2017,$9.36,$2.77,$0.75,$0.84,A2436
Pantech P7040,Older Phone,1/11/2017,$5.00,2/6/2017,$16.16,$2.77,$1.29,$7.10,A2437
Samsung SCH-U660,Older Phone,1/11/2017,$7.00,1/28/2017,$22.81,$5.75,$1.82,$8.24,A2438
Samsung i917,Older Phone,1/11/2017,$8.00,2/3/2017,$21.98,$2.77,$1.76,$9.45,A2439
Pantech Caper,Older Phone,1/11/2017,$5.00,2/3/2017,$17.13,$2.77,$1.37,$7.99,A2440
LG VN250,Older Phone,1/11/2017,$5.00,2/3/2017,$18.10,$2.77,$1.45,$8.88,A2441
Samsung SCH-U460,Older Phone,1/11/2017,$5.00,2/4/2017,$21.98,$2.77,$1.76,$12.45,A2442
Samsung SGH-A927,Older Phone,1/11/2017,$5.00,-,$24.70,$2.77,$1.98,$14.95,A2443
Samsung SCH-U660,Older Phone,1/11/2017,$7.00,2/21/2017,$18.10,$2.77,$1.45,$6.88,A2444
Pantech C520,Older Phone,1/11/2017,$5.00,2/23/2017,$17.13,$2.77,$1.37,$7.99,A2445
Samsung SCH-U450,Older Phone,1/11/2017,$5.00,-,$23.78,$5.75,$1.90,$11.13,A2446
Samsung SPH-M540,Older Phone,1/11/2017,$5.00,-,$17.13,$2.77,$1.37,$7.99,A2447
Samsung SCH-R640,Older Phone,1/11/2017,$8.00,-,$48.20,$2.77,$3.86,$33.57,A2448
Motorola RAZR V3G,Older Phone,1/11/2017,$5.00,2/3/2017,$23.93,$2.77,$1.91,$14.25,A2449
Motorola W755,Older Phone,1/11/2017,$5.00,2/6/2017,$18.10,$2.77,$1.45,$8.88,A2450
LG VN250,Older Phone,1/11/2017,$5.00,2/6/2017,$32.62,$3.55,$2.61,$21.46,A2451
LG VN250,Older Phone,1/11/2017,$5.00,2/7/2017,,,$0.00,($5.00),A2452
Samsung SGH-T669,Older Phone,1/11/2017,$6.00,-,$21.98,$2.77,$1.76,$11.45,A2453
LG VX11000,Older Phone,1/11/2017,$5.00,-,$19.07,$2.77,$1.53,$9.77,A2454
Samsung SGH-A817,Older Phone,1/11/2017,$6.00,2/9/2017,$21.98,$2.77,$1.76,$11.45,A2455
LG GW370,Older Phone,1/11/2017,$6.00,2/9/2017,$22.96,$2.77,$1.84,$12.35,A2456
Casio Ravine C751,Older Phone,1/11/2017,$7.00,2/11/2017,$29.93,$2.77,$2.39,$17.77,A2457
Droid X MB810,Older Phone,1/11/2017,$6.20,2/11/2017,$22.62,$2.77,$1.81,$11.84,A2458
Samsung SGH-A797,Older Phone,1/11/2017,$5.00,2/13/2017,$12.27,$2.77,$0.98,$3.52,A2459
LG A340,Older Phone,1/11/2017,$5.00,2/18/2017,$21.01,$2.77,$1.68,$11.56,A2460
Motorola W755,Older Phone,1/11/2017,$5.00,2/20/2017,$18.10,$2.77,$1.45,$8.88,A2461
Droid X2,Older Phone,1/11/2017,$10.00,2/20/2017,$27.81,$2.77,$2.22,$12.82,A2462
Blackberry 9650,Older Phone,1/11/2017,$5.00,2/26/2017,$20.04,$2.77,$1.60,$10.67,A2463
Blackberry 9650,Older Phone,1/11/2017,$5.00,2/28/2017,$13.25,$2.77,$1.06,$4.42,A2464
Samsung SCH-U365,Older Phone,1/11/2017,$5.00,-,$20.04,$2.77,$1.60,$10.67,A2465
Blackberry 9650,Older Phone,1/11/2017,$5.00,-,$24.75,$5.75,$1.98,$12.02,A2466
Droid X MB810,Older Phone,1/11/2017,$6.20,-,$21.01,$2.77,$1.68,$10.36,A2467
LG LN272,Older Phone,1/11/2017,$5.00,-,$21.01,$2.77,$1.68,$11.56,A2468
LG VX9200,Older Phone,1/11/2017,$5.00,-,$16.16,$2.77,$1.29,$7.10,A2469
Samsung SPH-M540,Older Phone,1/11/2017,$5.00,-,$21.01,$2.77,$1.68,$11.56,A2470
Pantech P7000,Older Phone,1/11/2017,$5.00,-,$19.07,$2.77,$1.53,$9.77,A2471
Samsung SCH-U660,Older Phone,1/11/2017,$7.00,-,$18.10,$2.77,$1.45,$6.88,A2472
Pantech P7040,Older Phone,1/11/2017,$5.00,-,$21.01,$2.77,$1.68,$11.56,A2473
LG VX9100,Older Phone,1/11/2017,$5.00,-,$9.36,$2.77,$0.75,$0.84,A2474
LG VX9200,Older Phone,1/11/2017,$5.00,-,$16.16,$2.77,$1.29,$7.10,A2475
Samsung SCH-U660,Older Phone,1/11/2017,$7.00,-,$18.10,$2.77,$1.45,$6.88,A2476
Droid A855,Older Phone,1/11/2017,$5.00,-,$14.22,$2.77,$1.14,$5.31,A2477
Samsung SCH-R640,Older Phone,1/11/2017,$8.00,-,$48.20,$2.77,$3.86,$33.57,A2478
Samsung SCH-U660,Older Phone,1/11/2017,$7.00,-,$18.10,$2.77,$1.45,$6.88,A2479
Casio C751,Older Phone,1/11/2017,$5.00,-,$23.93,$2.77,$1.91,$14.25,A2480
Pantech C520,Older Phone,1/11/2017,$5.00,-,$20.04,$2.77,$1.60,$10.67,A2481
Samsung SCH-U660,Older Phone,1/11/2017,$7.00,2/13/2017,$18.10,$2.77,$1.45,$6.88,A2482
Samsung SCH-U660,Older Phone,1/11/2017,$7.00,2/28/2017,$19.49,$2.77,$1.56,$8.16,A2483
LG GW370,Older Phone,1/11/2017,$6.00,3/15/2017,$27.66,$5.95,$2.21,$13.50,A2484
Motorola W755,Older Phone,1/11/2017,$5.00,3/20/2017,$14.26,$2.77,$1.14,$5.35,A2485
Nokia 6085/6,Older Phone,1/11/2017,$5.00,-,$21.98,$2.77,$1.76,$12.45,A2486
Samsung SPH-M900,Older Phone,1/11/2017,$5.00,-,$22.96,$2.77,$1.84,$13.35,A2487
Motorola Droid 2 A955,Older Phone,1/11/2017,$5.00,-,$19.07,$2.77,$1.53,$9.77,A2488
Motorola RAZR V3G,Older Phone,1/11/2017,$5.00,-,$23.93,$2.77,$1.91,$14.25,A2489
LG VX9100,Older Phone,1/11/2017,$5.00,-,$9.36,$2.77,$0.75,$0.84,A2490
Samsung SCH-U450,Older Phone,1/11/2017,$5.00,1/28/2017,$19.07,$2.77,$1.53,$9.77,A2491
Pantech P7040,Older Phone,1/11/2017,$5.00,2/3/2017,$21.01,$2.77,$1.68,$11.56,A2492
LG LN272,Older Phone,1/11/2017,$5.00,1/27/2017,$21.01,$2.77,$1.68,$11.56,A2493
Droid X2,Older Phone,1/11/2017,$9.00,-,$23.93,$2.77,$1.91,$10.25,A2494
Droid XT912,Smart Phone,1/11/2017,$20.00,-,$52.91,$5.95,$4.23,$22.73,A2495
Blackberry 9650,Older Phone,1/11/2017,$5.00,-,$20.04,$2.77,$1.60,$10.67,A2496
LG GU295,Older Phone,1/11/2017,$6.00,-,$21.01,$2.77,$1.68,$10.56,A2497
Droid X2,Older Phone,1/11/2017,$9.00,-,$23.93,$2.77,$1.91,$10.25,A2498
Moto X,Smart Phone,1/11/2017,$20.00,-,$57.91,$2.77,$4.63,$30.51,A2499
Samsung SCH-U460,Older Phone,1/11/2017,$5.00,-,$20.04,$2.77,$1.60,$10.67,A2500
Nokia 6085/6,Older Phone,1/11/2017,$5.00,-,$12.27,$2.77,$0.98,$3.52,A2501
Blackberry 9650,Older Phone,1/11/2017,$5.00,-,$12.27,$2.77,$0.98,$3.52,A2502
LG GU295,Older Phone,1/11/2017,$6.00,-,$20.79,$2.77,$1.66,$10.36,A2503
Droid X MB810,Older Phone,1/11/2017,$6.20,-,$21.01,$2.77,$1.68,$10.36,A2504
Samsung SCH-U660,Older Phone,1/11/2017,$7.00,-,$18.10,$2.77,$1.45,$6.88,A2505
Samsung SCH-U660,Older Phone,1/11/2017,$7.00,-,$36.50,$3.85,$2.92,$22.73,A2506
Samsung SCH-U660,Older Phone,1/11/2017,$7.00,1/30/2017,,,$0.00,($7.00),A2507
Samsung SPH-M900,Older Phone,1/11/2017,$5.00,2/6/2017,$22.96,$2.77,$1.84,$13.35,A2508
Samsung SCH-U660,Older Phone,1/11/2017,$7.00,2/15/2017,$18.10,$2.77,$1.45,$6.88,A2509
Blackberry 9650,Older Phone,1/11/2017,$5.00,-,$13.25,$2.77,$1.06,$4.42,A2510
Samsung SPH-M540,Older Phone,1/11/2017,$5.00,-,$17.13,$2.77,$1.37,$7.99,A2511
Blackberry 9650,Older Phone,1/11/2017,$5.00,2/27/2017,$16.16,$2.77,$1.29,$7.10,A2512
Samsung SPH-M900,Older Phone,1/11/2017,$5.00,-,$22.96,$2.77,$1.84,$13.35,A2513
LG GU295,Older Phone,1/11/2017,$6.00,-,$21.01,$2.77,$1.68,$10.56,A2514
Motorola W755,Older Phone,1/11/2017,$5.00,-,$26.84,$2.77,$2.15,$16.92,A2515
Samsung SCH-U660,Older Phone,1/13/2017,$7.00,1/31/2017,$14.22,$2.77,$1.14,$3.31,A2516
Pantech P7000,Older Phone,1/13/2017,$5.00,1/31/2017,$14.22,$2.77,$1.14,$5.31,A2517
LG A340,Older Phone,1/18/2017,$5.00,-,$21.01,$2.77,$1.68,$11.56,A2518
Droid XT912,Smart Phone,1/18/2017,$20.00,-,$48.20,$2.77,$3.86,$21.57,A2519
Blackberry 9650,Older Phone,1/18/2017,$5.00,-,$21.01,$2.77,$1.68,$11.56,A2520
Pantech P7040,Older Phone,1/18/2017,$5.00,-,$16.16,$2.77,$1.29,$7.10,A2521
Casio Ravine C751,Older Phone,1/18/2017,$5.00,-,$15.19,$2.77,$1.22,$6.20,A2522
LG VX9100,Older Phone,1/18/2017,$5.00,-,$9.36,$2.77,$0.75,$0.84,A2523
Blackberry 9930,Older Phone,1/18/2017,$8.00,-,$28.78,$2.77,$2.30,$15.71,A2524
LG VX9200,Older Phone,1/18/2017,$5.00,-,$16.16,$2.77,$1.29,$7.10,A2525
Samsung SPH-M900,Older Phone,1/18/2017,$5.00,-,$19.07,$2.77,$1.53,$9.77,A2526
LG VX9200,Older Phone,1/18/2017,$5.00,-,$16.16,$2.77,$1.29,$7.10,A2527
LG VX9200,Older Phone,1/18/2017,$5.00,-,$16.16,$2.77,$1.29,$7.10,A2528
Samsung SCH-U660,Older Phone,1/18/2017,$7.00,-,$14.22,$2.77,$1.14,$3.31,A2529
Samsung SCH-U460,Older Phone,1/18/2017,$5.00,3/8/2017,$21.98,$2.77,$1.76,$12.45,A2530
LG VX9100,Older Phone,1/18/2017,$5.00,3/8/2017,$9.36,$2.77,$0.75,$0.84,A2531
Samsung i917,Older Phone,1/18/2017,$8.00,3/13/2017,$21.98,$2.77,$1.76,$9.45,A2532
Blackberry 9650,Older Phone,1/18/2017,$5.00,-,$16.16,$2.77,$1.29,$7.10,A2533
Droid X2,Older Phone,1/18/2017,$9.00,-,$28.78,$2.77,$2.30,$14.71,A2534
Samsung SGH-A927,Older Phone,1/18/2017,$5.00,-,$22.96,$2.77,$1.84,$13.35,A2535
Motorola W755,Older Phone,1/18/2017,$5.00,-,$26.84,$2.77,$2.15,$16.92,A2536
Blackberry 9930,Older Phone,1/18/2017,$8.00,-,$28.78,$2.77,$2.30,$15.71,A2537
LG VX9100,Older Phone,1/18/2017,$5.00,-,$19.02,$3.65,$1.52,$8.85,A2538
LG VX9100,Older Phone,1/18/2017,$5.00,-,,,$0.00,($5.00),A2539
Pantech Caper,Older Phone,1/18/2017,$5.00,-,$17.13,$2.77,$1.37,$7.99,A2540
Samsung SCH-U660,Older Phone,1/18/2017,$7.00,-,$14.22,$2.77,$1.14,$3.31,A2541
Nokia 6085/6,Older Phone,1/18/2017,$5.00,2/25/2017,$17.13,$2.77,$1.37,$7.99,A2542
LG GU295,Older Phone,1/18/2017,$6.00,2/27/2017,$21.01,$2.77,$1.68,$10.56,A2543
Pantech P7000,Older Phone,1/18/2017,$5.00,2/27/2017,$19.07,$2.77,$1.53,$9.77,A2544
LG GW370,Older Phone,1/18/2017,$6.00,3/2/2017,$18.46,$2.77,$1.48,$8.21,A2545
Samsung SCH-U450,Older Phone,1/18/2017,$5.00,3/22/2017,$28.33,$2.77,$2.27,$18.29,A2546
Motorola W755,Older Phone,1/18/2017,$5.00,3/24/2017,$13.25,$2.77,$1.06,$4.42,A2547
Nokia 6085/6,Older Phone,1/18/2017,$5.00,3/30/2017,$17.13,$2.77,$1.37,$7.99,A2548
Motorola i355 Nextel,Older Phone,1/18/2017,$10.00,3/31/2017,$52.04,$3.85,$4.16,$34.03,A2549
Motorola i355 Nextel,Older Phone,1/18/2017,$10.00,3/31/2017,,,$0.00,($10.00),A2550
Nokia 6085/6,Older Phone,1/18/2017,$5.00,-,$17.13,$2.77,$1.37,$7.99,A2551
Blackberry 9650,Older Phone,1/18/2017,$5.00,-,$21.01,$2.77,$1.68,$11.56,A2552
Pantech C520,Older Phone,1/18/2017,$5.00,-,$20.04,$2.77,$1.60,$10.67,A2553
Blackberry 9650,Older Phone,1/18/2017,$5.00,-,$16.16,$2.77,$1.29,$7.10,A2554
LG VX9200,Older Phone,1/18/2017,$5.00,-,$48.15,$3.85,$3.85,$35.45,A2555
LG VX9200,Older Phone,1/18/2017,$5.00,-,,,$0.00,($5.00),A2556
Droid X MB810,Older Phone,1/18/2017,$6.20,-,$21.98,$2.77,$1.76,$11.25,A2557
Pantech C520,Older Phone,1/18/2017,$5.00,-,$17.13,$2.77,$1.37,$7.99,A2558
Samsung SPH-M540,Older Phone,1/18/2017,$5.00,-,$21.01,$2.77,$1.68,$11.56,A2559
HTC Hero 2,Older Phone,1/18/2017,$6.00,-,$38.53,$5.95,$3.08,$23.50,A2560
HTC Hero 2,Older Phone,1/18/2017,$6.00,-,,,$0.00,($6.00),A2561
HTC Hero 2,Older Phone,1/18/2017,$6.00,-,,,$0.00,($6.00),A2562
HTC Hero 2,Older Phone,1/18/2017,$6.00,-,,,$0.00,($6.00),A2563
HTC Hero 2,Older Phone,1/18/2017,$6.00,-,,,$0.00,($6.00),A2564
HTC Hero 2,Older Phone,1/18/2017,$6.00,3/13/2017,,,$0.00,($6.00),A2565
HTC Hero 2,Older Phone,1/18/2017,$6.00,3/18/2017,,,$0.00,($6.00),A2566
HTC Hero 2,Older Phone,1/18/2017,$6.00,3/25/2017,,,$0.00,($6.00),A2567
HTC Hero 2,Older Phone,1/18/2017,$6.00,3/30/2017,,,$0.00,($6.00),A2568
Samsung i917,Older Phone,1/18/2017,$8.00,-,$21.98,$2.77,$1.76,$9.45,A2569
Nokia 6085/6,Older Phone,1/18/2017,$5.00,-,$34.56,$3.85,$2.76,$22.95,A2570
Nokia 6085/6,Older Phone,1/18/2017,$5.00,-,,,$0.00,($5.00),A2571
Samsung SCH-U640,Older Phone,1/18/2017,$5.00,-,$115.98,$5.95,$9.28,$95.75,A2572
Samsung SCH-U640,Older Phone,1/18/2017,$5.00,-,,,$0.00,($5.00),A2573
Samsung SCH-U640,Older Phone,1/18/2017,$5.00,-,,,$0.00,($5.00),A2574
Samsung SCH-U640,Older Phone,1/18/2017,$5.00,-,,,$0.00,($5.00),A2575
Samsung SCH-U640,Older Phone,1/18/2017,$5.00,-,,,$0.00,($5.00),A2576
Samsung SCH-U660,Older Phone,1/18/2017,$7.00,-,$21.01,$2.77,$1.68,$9.56,A2577
LG VX9100,Older Phone,1/18/2017,$5.00,-,$39.27,$3.85,$3.14,$27.28,A2578
LG VX9100,Older Phone,1/18/2017,$5.00,-,,,$0.00,($5.00),A2579
Blackberry 9650,Older Phone,1/18/2017,$5.00,-,$65.53,$5.95,$5.24,$49.34,A2580
Blackberry 9650,Older Phone,1/18/2017,$5.00,-,,,$0.00,($5.00),A2581
Blackberry 9650,Older Phone,1/18/2017,$5.00,-,,,$0.00,($5.00),A2582
Blackberry 9650,Older Phone,1/18/2017,$5.00,-,,,$0.00,($5.00),A2583
Blackberry 9650,Older Phone,1/18/2017,$5.00,-,$16.16,$2.77,$1.29,$7.10,A2584
Samsung SPH-L710 S3,Smart Phone,1/18/2017,$20.00,-,$53.06,$2.60,$4.24,$26.22,A2585
Droid A855,Older Phone,1/18/2017,$5.00,-,$21.98,$2.77,$1.76,$12.45,A2586
Motorola Droid XT875,Smart Phone,1/18/2017,$8.00,-,$30.72,$2.77,$2.46,$17.49,A2587
LG GW370,Older Phone,1/18/2017,$6.00,-,$17.13,$2.77,$1.37,$6.99,A2588
Samsung SGH-A737,Older Phone,1/18/2017,$5.00,-,$14.22,$2.77,$1.14,$5.31,A2589
LG VX9200,Older Phone,1/18/2017,$5.00,-,$20.04,$2.77,$1.60,$10.67,A2590
Pantech P7040,Older Phone,1/18/2017,$5.00,-,$21.01,$2.77,$1.68,$11.56,A2591
LG VX11000,Older Phone,1/18/2017,$5.00,2/27/2017,$25.87,$2.77,$2.07,$16.03,A2592
Casio Ravine 2 C781,Older Phone,1/18/2017,$7.00,2/27/2017,$14.95,$2.77,$1.20,$3.98,A2593
LG GU295,Older Phone,1/18/2017,$6.00,3/24/2017,$21.01,$2.77,$1.68,$10.56,A2594
LG VX9200,Older Phone,1/18/2017,$5.00,-,$20.04,$2.77,$1.60,$10.67,A2595
Motorola W755,Older Phone,1/18/2017,$5.00,3/7/2017,$20.04,$2.77,$1.60,$10.67,A2596
Samsung i917,Older Phone,1/18/2017,$8.00,3/11/2017,$14.22,$2.77,$1.14,$2.31,A2597
Droid X MB810,Older Phone,1/18/2017,$6.20,3/14/2017,$21.98,$2.77,$1.76,$11.25,A2598
Blackberry 9650,Older Phone,1/18/2017,$5.00,3/24/2017,$21.01,$2.77,$1.68,$11.56,A2599
Motorola RAZR V3G,Older Phone,1/18/2017,$5.00,3/27/2017,$25.87,$2.77,$2.07,$16.03,A2600
Samsung SCH-U660,Older Phone,1/18/2017,$7.00,-,$20.04,$2.77,$1.60,$8.67,A2601
LG VX9200,Older Phone,1/18/2017,$5.00,-,$20.04,$2.77,$1.60,$10.67,A2602
Motorola W755,Older Phone,1/18/2017,$5.00,-,$26.84,$2.77,$2.15,$16.92,A2604
Motorola V3,Older Phone,1/18/2017,$5.00,-,$28.78,$2.60,$2.30,$18.88,A2605
Motorola V3,Older Phone,1/18/2017,$5.00,-,$25.87,$2.60,$2.07,$16.20,A2606
LG VX11000,Older Phone,1/18/2017,$5.00,-,$25.87,$2.77,$2.07,$16.03,A2607
Motorola W755,Older Phone,1/24/2017,$5.00,2/21/2017,$26.84,$2.77,$2.15,$16.92,A2608
Samsung SCH-R640,Older Phone,1/24/2017,$8.00,3/2/2017,$38.49,$2.77,$3.08,$24.64,A2609
LG GU295,Older Phone,1/24/2017,$6.00,-,$13.99,$2.77,$1.12,$4.10,A2610
Droid X MB810,Older Phone,1/24/2017,$6.20,-,$17.13,$2.77,$1.37,$6.79,A2611
Nokia 6085/6,Older Phone,1/24/2017,$5.00,2/22/2017,$17.13,$2.77,$1.37,$7.99,A2612
LG VX9100,Older Phone,1/24/2017,$5.00,3/7/2017,$9.36,$2.77,$0.75,$0.84,A2613
Droid XT912,Smart Phone,1/24/2017,$25.00,2/7/2017,$44.54,$2.77,$3.56,$13.21,A2614
LG VN250,Older Phone,1/24/2017,$5.00,2/7/2017,$22.96,$2.60,$1.84,$13.52,A2615
Samsung SPH-M900,Older Phone,1/24/2017,$5.00,2/10/2017,$22.96,$2.77,$1.84,$13.35,A2616
Nokia 6085,Older Phone,1/24/2017,$5.00,2/23/2017,$17.13,$2.77,$1.37,$7.99,A2617
Samsung SCH-U660,Older Phone,1/24/2017,$7.00,2/25/2017,$14.22,$2.77,$1.14,$3.31,A2618
Pantech P9020,Older Phone,1/24/2017,$6.00,-,$23.93,$2.77,$1.91,$13.25,A2619
LG VN250,Older Phone,2/1/2017,$5.00,2/28/2017,$22.96,$2.60,$1.84,$13.52,A2620
Nokia 6085/6,Older Phone,1/18/2017,$5.00,-,$17.13,$2.77,$1.37,$7.99,A2554
Nokia 6085/6,Older Phone,1/18/2017,$5.00,-,$12.27,$2.77,$0.98,$3.52,A2555
Droid A855,Older Phone,2/1/2017,$5.00,-,$21.98,$2.77,$1.76,$12.45,A2638
HTC PG762 Wildfire S,Older Phone,3/21/2017,$8.00,-,$19.07,$2.60,$1.53,$6.94,A3161
LG GW370,Older Phone,2/21/2017,$6.00,-,$27.81,$2.77,$2.22,$16.82,A2904
Motorola W755,Older Phone,2/1/2017,$5.00,-,$13.25,$2.77,$1.06,$4.42,A2658
Nokia 6085/6,Older Phone,1/18/2017,$5.00,-,$17.13,$2.77,$1.37,$7.99,A2556
Samsung SPH-M900,Older Phone,2/15/2017,$5.00,-,$22.96,$2.77,$1.84,$13.35,A2865
Droid A955,Older Phone,2/1/2017,$5.00,-,$19.07,$2.77,$1.53,$9.77,A2642
Samsung SGH-A927,Older Phone,1/3/2017,$5.00,-,$22.96,$2.77,$1.84,$13.35,A2390
Nokia 6085/6,Older Phone,1/18/2017,$5.00,-,$17.13,$2.77,$1.37,$7.99,A2557
Samsung SGH-T669,Older Phone,12/6/2016,$6.00,-,$18.10,$2.77,$1.45,$7.88,A2187
Samsung SCH-U365,Older Phone,2/8/2017,$5.00,-,$20.04,$2.77,$1.60,$10.67,A2824
Droid X2,Older Phone,2/15/2017,$9.00,-,$25.75,$2.77,$2.06,$11.92,A2854
Pantech Caper,Older Phone,1/3/2017,$5.00,-,$22.96,$2.77,$1.84,$13.35,A2353
Nokia 6085/6,Older Phone,1/18/2017,$5.00,-,$69.42,$5.95,$5.55,$52.92,A2558
Nokia 6085/6,Older Phone,1/18/2017,$5.00,-,,,$0.00,($5.00),A2559
Nokia 6085/6,Older Phone,1/18/2017,$5.00,-,,,$0.00,($5.00),A2560
Nokia 6085/6,Older Phone,1/18/2017,$5.00,-,,,$0.00,($5.00),A2561
Samsung SCH-U640,Older Phone,3/21/2017,$5.00,-,$18.10,$2.60,$1.45,$9.05,A3264
Samsung SCH-U660,Older Phone,2/2/2017,$7.00,-,$28.73,$3.95,$2.30,$15.48,A2702
Samsung SCH-U660,Older Phone,2/2/2017,$7.00,-,,,$0.00,($7.00),A2703
Pantech P7040,Older Phone,1/3/2017,$5.00,-,$16.16,$2.77,$1.29,$7.10,A2366
Toy Spinner,Toy,3/30/2017,$3.10,-,$19.02,$2.77,$1.52,$11.63,A3438
Toy Spinner,Toy,3/30/2017,$3.10,-,,,$0.00,($3.10),A3439
Samsung SGH-A927,Older Phone,1/3/2017,$5.00,-,$22.96,$2.77,$1.84,$13.35,A2391
Toy Spinner,Toy,3/30/2017,$3.10,-,$9.36,$2.77,$0.75,$2.74,A3440
Casio Ravine C751,Older Phone,2/23/2017,$5.00,-,$32.67,$2.77,$2.61,$22.29,A2954
LG GU295,Older Phone,2/21/2017,$6.00,-,$18.93,$5.95,$1.51,$5.47,A2882
Sony Ericsson W580,Older Phone,12/13/2016,$5.00,-,$22.96,$2.77,$1.84,$13.35,A2228
